GBIFusageKey,country,region,jurisdiction,jurisdiction_group,prefName,classification,taxonLevel,family,englishName,synonyms
2870583,,,INTERNATIONAL,EU,Pistia stratiotes,,species,Araceae,"Lettuce Water, Nile Cabbage, Nile-Cabbage, Water Cabbage, Water Lettuce, Nile Cabbage, Shellflower, Water Lettuce, Shellflower, Tropical Duckweed, Tropical-Duckweed, Water Cabbage, Water-Cabbage, Water-Lettuce, Waterbonnet","Apiospermum obcordatum, Limnonesis commutata, Limnonesis friedrichsthaliana, Pistia aegyptiaca, Pistia aethiopica, Pistia aethiopica, Pistia africana, Pistia amazonica, Pistia brasiliensis, Pistia commutata, Pistia crispata, Pistia cumingii, Pistia gardneri, Pistia horkeliana, Pistia leprieuri, Pistia linguiformis, Pistia minor, Pistia natalensis, Pistia obcordata, Pistia occidentalis, Pistia schleideniana, Pistia spathulata, Pistia stratiotes cuneata, Pistia stratiotes linguiformis, Pistia stratiotes obcordata, Pistia stratiotes spathulata, Pistia stratiotes cuneata, Pistia stratiotes linguiformis, Pistia stratiotes obcordata, Pistia stratiotes spathulata, Pistia texensis, Pistia turpini, Pistia turpinii, Pistia weigeltiana, Zala asiatica"
5358460,,,INTERNATIONAL,EU,Prosopis juliflora,,species,Fabaceae,"Mesquite, Prosopis, Mesquite, Algaroba Bean, Mexican Thorn, Ironwood, Algarroba-Bean, Ironwood","Acacia juliflora, Algarobia juliflora, Algarobia juliflora, Entada juliflora, Mimosa furcata, Mimosa juliflora, Neltuma juliflora, Neltuma occidenatlis, Prosopis vidaliana"
7287606,,,INTERNATIONAL,EU,Hakea sericea,,species,Proteaceae,"Needle Bush, Bushy Needlewood, Silky Hakea","Banksia acicularis, Banksia tenuifolia, Conchium aciculare, Conchium aciculare, Conchium aciculare, Conchium acicularis, Conchium acicularis, Conchium compressum, Hakea acicularis, Hakea acicularis smithii, Hakea brachyrhyncha, Hakea obliqua, Hakea sericea, Hakea sericea, Hakea tenuiflora, Hakea tenuifolia, Hakea tenuifolia, Hakea tenuifolia, Hakea tenuifolia, Hakea tenuifolia typica"
5361944,,,INTERNATIONAL,EU,Broussonetia papyrifera,,species,Moraceae,"Paper Mulberry, Tapa Cloth Tree, Wauke, Paper-Mulberry, Tapa-Cloth-Tree","Broussonetia billardii, Broussonetia cordata, Broussonetia cordata, Broussonetia cucullata, Broussonetia dissecta, Broussonetia elegans, Broussonetia kasii, Broussonetia kazi, Broussonetia kazi, Broussonetia maculata, Broussonetia nana, Broussonetia navicularis, Broussonetia navicularis, Broussonetia navicularis, Broussonetia navifolia, Broussonetia papyrifera, Broussonetia papyrifera laciniata, Broussonetia papyrifera leucocarpa, Broussonetia papyrifera lucida, Broussonetia papyrifera oppositifolia, Broussonetia papyrifera variegata, Broussonetia papyrifera cucullata, Broussonetia papyrifera integrifolia, Broussonetia papyrifera japonica, Broussonetia papyrifera laciniata, Broussonetia papyrifera leucocarpa, Broussonetia papyrifera leucocarpa, Broussonetia papyrifera lucida, Broussonetia papyrifera normalis, Broussonetia papyrifera variegata, Broussonetia spathulata, Broussonetia tricolor, Morus alba indica, Morus alba nigriformis, Morus alba stylosa, Morus australis, Morus australis incisa, Morus australis inusitata, Morus australis linearipartita, Morus australis oblongifolia, Morus bombycis angustifolia, Morus bombycis bifida, Morus bombycis longistyla, Morus bombycis tiliifolia, Morus papyrifera, Morus stylosa ovalifolia, Papyrius japonica, Papyrius papyrifera, Papyrius polymorphus, Smithiodendron artocarpoideum, Stenochasma ancolanum, Streblus cordatus, Trophis cordata"
2702865,,,INTERNATIONAL,EU,Ehrharta calycina,,species,Poaceae,"Perennial Veldtgrass, Perrenial Veldt Grass, Perennial Veldt Grass, Veldt Grass","Aira capensis, Ehrharta adscendens, Ehrharta auriculata, Ehrharta calycina adscendens, Ehrharta calycina angustifolia, Ehrharta calycina calycina, Ehrharta calycina versicolor, Ehrharta geniculata, Ehrharta laxiflora, Ehrharta laxifolia, Ehrharta melicoides, Ehrharta melicoides, Ehrharta nutans, Ehrharta nutans, Ehrharta ovata, Ehrharta paniculata, Ehrharta pilosa, Ehrharta pilosa, Ehrharta ramosa, Ehrharta ramosa, Ehrharta stricta, Ehrharta undulata, Ehrharta undulata, Ehrharta undulata adscendens, Ehrharta undulata calycina, Ehrharta undulata laxiflora, Ehrharta versicolor, Melica geniculata, Trochera auriculata, Trochera calycina, Trochera geniculata, Trochera laxiflora, Trochera melicodes, Trochera ovata, Trochera stricta, Trochera versicolor"
3628745,,,INTERNATIONAL,EU,Heracleum persicum,,species,Apiaceae,"Persian Hogweed, Persian Hogweed, Golpar",
3086784,,,INTERNATIONAL,EU,Parthenium hysterophorus,,species,Asteraceae,"Santa Maria, Santa Maria Feverfew, Santa Maria, Parthenium Weed, Santa-Maria, Santa-Maria, Santa Maria Feverfew, Whitetop Weed, Famine Weed, Carrot Grass, Congress Grass, Wild Carrot Weed, Parthenium Weed, Ragweed Parthenium, Bitter-Broom, Bitterweed, False Camomile, False Ragweed, Ragweed, Barley Flower, Bastard Feverfew, Broomweed, Mugwort, Whiteheads, Wormwood, Whitehead, Whitetop Weed, Bitterweed, Carrot-Grass, False Ragweed, Feverfew, Parthenium-Weed, Ragweed Parthenium, Whitetop, Parthenium Weed, Parthenium","Argyrochaeta bipinnatifida, Argyrochaeta parviflora, Echetrosis pentasperma, Parthenium hysterophorus hysterophorus, Parthenium hysterophorus hysterophorus, Parthenium lobatum, Parthenium pinnatifidum"
6063677,,,INTERNATIONAL,EU,Gymnocoronis spilanthoides,,species,Asteraceae,"Senegal Tea Plant, Senegal Teaplant, Templeplant, Costata, Senegal Tea, Temple Plant","Adenostemma gymnocoronis, Adenostemma gymnocoronis, Alomia spilanthoides, Alomia spilanthoides, Gymnocoronis attenuata, Gymnocoronis spilanthoides attenuata, Gymnocoronis spilanthoides attenuata, Piqueria attenuata, Piqueria longipetiolata, Piqueria longipetiolata"
3642949,,,INTERNATIONAL,EU,Heracleum sosnowskyi,,species,Apiaceae,Sosnowsky's Hogweed,
3171949,Canada,Alberta,REGION,,Verbascum thapsus,noxious,species,Scrophulariaceae,"Aaron's-Rod, Big Taper, Blanketweed, Common Mullein, Flannel Mullein, Flannel Plant, Flannelleaf, Flannelplant, Great Mullein, Grey Mullein, Hag Taper, Mullein, Torches, Velvet Dock, Velvet Plant, Velvetplant, Wild Tobacco, Woolly Mullein","Thapsus barbatus, Verbascum bicolle, Verbascum blattaria, Verbascum indicum, Verbascum linnaei, Verbascum phlomoides, Verbascum simplex dyris, Verbascum subviride, Verbascum thapsiforme, Verbascum thapsus subviride"
3121319,Canada,Saskatchewan,REGION,,Artemisia absinthium,Noxious Weeds,species,Asteraceae,"Absinth Sagewort, Absinth Wormwood, Absinthe, Absinthe Wormwood, Absinthium, Common Sagewort, Common Wormwood, Wormwood, Wormwood [Plant], Common-Wormwood","Absinthium bipedale, Absinthium majus, Absinthium officinale, Absinthium vulgare, Artemisia absinthia, Artemisia absinthium argentea, Artemisia absinthium contracta, Artemisia absinthium absinthium, Artemisia absinthium insipida, Artemisia absinthium inspida, Artemisia arborescens rehan, Artemisia arborescens cupaniana, Artemisia baldaccii, Artemisia doonense, Artemisia inodora, Artemisia kulbadica, Artemisia pendula, Artemisia rehan, Artemisia rhaetica"
3121319,Canada,Manitoba,REGION,,Artemisia absinthium,Tier 3,species,Asteraceae,"Absinth Sagewort, Absinth Wormwood, Absinthe, Absinthe Wormwood, Absinthium, Common Sagewort, Common Wormwood, Wormwood, Wormwood [Plant], Common-Wormwood","Absinthium bipedale, Absinthium majus, Absinthium officinale, Absinthium vulgare, Artemisia absinthia, Artemisia absinthium argentea, Artemisia absinthium contracta, Artemisia absinthium absinthium, Artemisia absinthium insipida, Artemisia absinthium inspida, Artemisia arborescens rehan, Artemisia arborescens cupaniana, Artemisia baldaccii, Artemisia doonense, Artemisia inodora, Artemisia kulbadica, Artemisia pendula, Artemisia rehan, Artemisia rhaetica"
3152614,Canada,British Columbia,REGION,,Abutilon theophrasti,NA,species,Malvaceae,"Abutilon-Hemp, American-Jute, Butterprint, Buttonweed, China Jute, China-Jute, Chingma-Lantern, Indian Hemp, Indian Mallow, Velvet-Weed, Butter Print, Pie-Maker, Indian-Mallow, Pie-Marker, Swamp Chinese-Lantern, Tientsin-Jute, Velvet Leaf, Velvetleaf, Velvetleaf Indian Mallow, Velvetweed","Abutilon abutilon, Abutilon avicennae, Abutilon avicennae genuina, Abutilon avicennae nigrum, Abutilon avicennae parviflorum, Abutilon avicennae tiliifolium, Abutilon avicennae aureum, Abutilon avicennae chinense, Abutilon avicennae cordatum, Abutilon avicennae rotundifolium, Abutilon avicennae violaceum, Abutilon behrianum, Abutilon commune, Abutilon pubescens, Abutilon theophrasti chinense, Abutilon theophrasti nigrum, Abutilon tiliifolium, Malva abutilon, Sida abutilifolia, Sida abutilon, Sida tenax, Sida tiliifolia, Side abutila"
3152614,Canada,Nova Scotia,REGION,,Abutilon theophrasti,Class number 1,species,Malvaceae,"Abutilon-Hemp, American-Jute, Butterprint, Buttonweed, China Jute, China-Jute, Chingma-Lantern, Indian Hemp, Indian Mallow, Velvet-Weed, Butter Print, Pie-Maker, Indian-Mallow, Pie-Marker, Swamp Chinese-Lantern, Tientsin-Jute, Velvet Leaf, Velvetleaf, Velvetleaf Indian Mallow, Velvetweed","Abutilon abutilon, Abutilon avicennae, Abutilon avicennae genuina, Abutilon avicennae nigrum, Abutilon avicennae parviflorum, Abutilon avicennae tiliifolium, Abutilon avicennae aureum, Abutilon avicennae chinense, Abutilon avicennae cordatum, Abutilon avicennae rotundifolium, Abutilon avicennae violaceum, Abutilon behrianum, Abutilon commune, Abutilon pubescens, Abutilon theophrasti chinense, Abutilon theophrasti nigrum, Abutilon tiliifolium, Malva abutilon, Sida abutilifolia, Sida abutilon, Sida tenax, Sida tiliifolia, Side abutila"
3152614,Canada,,NATIONAL,,Abutilon theophrasti,Class 2 Primary noxious weed seeds,species,Malvaceae,"Abutilon-Hemp, American-Jute, Butterprint, Buttonweed, China Jute, China-Jute, Chingma-Lantern, Indian Hemp, Indian Mallow, Velvet-Weed, Butter Print, Pie-Maker, Indian-Mallow, Pie-Marker, Swamp Chinese-Lantern, Tientsin-Jute, Velvet Leaf, Velvetleaf, Velvetleaf Indian Mallow, Velvetweed","Abutilon abutilon, Abutilon avicennae, Abutilon avicennae genuina, Abutilon avicennae nigrum, Abutilon avicennae parviflorum, Abutilon avicennae tiliifolium, Abutilon avicennae aureum, Abutilon avicennae chinense, Abutilon avicennae cordatum, Abutilon avicennae rotundifolium, Abutilon avicennae violaceum, Abutilon behrianum, Abutilon commune, Abutilon pubescens, Abutilon theophrasti chinense, Abutilon theophrasti nigrum, Abutilon tiliifolium, Malva abutilon, Sida abutilifolia, Sida abutilon, Sida tenax, Sida tiliifolia, Side abutila"
3189912,Canada,,NATIONAL,,Peganum harmala,Class 1 Prohibited noxious weed seeds,species,Tetradiclidaceae,"African Rue, African-Rue, Harmal Peganum, Syrian Rue, Syrian-Rue, Harmal Shrub, Harmel, Isband, Ozallaik, Peganum, Wild Rue","Harmala multifida, Harmala peganum, Harmala syriaca, Peganon harmalum, Peganum dauricum, Peganum harmala garamantum, Peganum harmala rothschildianum, Peganum rothschildianum"
3189912,Canada,Saskatchewan,REGION,,Peganum harmala,Prohibited Weeds,species,Tetradiclidaceae,"African Rue, African-Rue, Harmal Peganum, Syrian Rue, Syrian-Rue, Harmal Shrub, Harmel, Isband, Ozallaik, Peganum, Wild Rue","Harmala multifida, Harmala peganum, Harmala syriaca, Peganon harmalum, Peganum dauricum, Peganum harmala garamantum, Peganum harmala rothschildianum, Peganum rothschildianum"
2705185,Canada,,NATIONAL,,Sorghum halepense,Class 2 Primary noxious weed seeds,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
9485490,Canada,Manitoba,REGION,,Erodium cicutarium,Tier 3,species,Geraniaceae,"Alfilaria, Common Crowfoot, Common Erodium, Common Heron's-Bill, Common Stork's-Bill, Heron's-Bill, Red-Stem Filaree, Stork's-Bill","Erodium ballii, Erodium cicutarium arvale, Erodium cicutarium cicutaefolium, Erodium cicutarium genuinum, Erodium cicutarium typicum, Erodium cicutarium vulgare, Erodium pilosum glutinosum, Erodium pilosum subglabrum, Erodium pilosum vestitum"
9485490,Canada,Saskatchewan,REGION,,Erodium cicutarium,Noxious Weeds,species,Geraniaceae,"Alfilaria, Common Crowfoot, Common Erodium, Common Heron's-Bill, Common Stork's-Bill, Heron's-Bill, Red-Stem Filaree, Stork's-Bill","Erodium ballii, Erodium cicutarium arvale, Erodium cicutarium cicutaefolium, Erodium cicutarium genuinum, Erodium cicutarium typicum, Erodium cicutarium vulgare, Erodium pilosum glutinosum, Erodium pilosum subglabrum, Erodium pilosum vestitum"
3128228,Canada,Alberta,REGION,,Centaurea nigrescens,Prohibited noxious,species,Asteraceae,"Alpine Knapweed, Short-Fringe Knapweed, Tyrol Knapweed, Vochin Knapweed, Wocheiner Knapweed, Short-Fringed Knapweed, Blackish Knapweed, Short-Fringe Starthistle","Centaurea dubia vochinensis, Centaurea nigrescens nigrescens, Jacea nigrescens nigrescens"
5341297,Canada,,NATIONAL,,Prunella vulgaris,Class 5 noxious weed seeds,species,Lamiaceae,"Alpine Self-Heal, Common Selfheal, Heal-All, Self-Heal, Selfheal, Common Self-Heal, Carpenter Weed, Common Heal-All","Brunella vulgaris, Prunella vulgaris nana, Prunella vulgaris vulgaris, Prunella vulgaris parviflora, Prunella vulgaris nemoralis"
2930222,Canada,Manitoba,REGION,,Solanum americanum,Tier 3,species,Solanaceae,"American Black, American Black Nightshade, American Nightshade, Black Nightshade, Common Purple Nightshade, Glossy Nightshade, Small-Flower Nightshade, Small-Flowered Nightshade, Smallflower Nightshade, West Indian Nightshade, Wild Pepper","Solanum amarantoides, Solanum americanum nodiflorum, Solanum americanum nutans, Solanum americanum patulum, Solanum americanum odishense, Solanum asperum, Solanum calvum, Solanum chousboe merrillianum, Solanum curtipes, Solanum depilatum, Solanum desvauxii, Solanum dillenii, Solanum erythrocarpon, Solanum fistulosum, Solanum imerinense, Solanum inconspicuum, Solanum indecorum, Solanum inops, Solanum merrillianum, Solanum microspermum, Solanum minutibaccatum, Solanum minutibaccatum curtipedunculatum, Solanum nigrum, Solanum nigrum grandifolium, Solanum nigrum nodiflorum, Solanum nigrum parvifolium, Solanum nigrum rumphii, Solanum nigrum uniflorum, Solanum nigrum violaceum, Solanum nigrum aguaraquiya, Solanum nigrum americanum, Solanum nigrum dillenii, Solanum nigrum glabrum, Solanum nigrum pauciflorum, Solanum nigrum virginicum, Solanum nigrum angulosum, Solanum nigrum heterogonum, Solanum nigrum minor, Solanum nigrum minus, Solanum nigrum oleraceum, Solanum nigrum patulum, Solanum nodiflorum, Solanum nodiflorum acuminatum, Solanum nodiflorum fauriei, Solanum nodiflorum macrophyllum, Solanum nodiflorum nutans, Solanum nodiflorum petiolastrum, Solanum nodiflorum puberulum, Solanum nodiflorum sapucayense, Solanum nodiflorum sativum, Solanum oleraceum, Solanum oleraceum macrocarpum, Solanum pachystylum, Solanum papilionaceum, Solanum patulum, Solanum pauciflorum, Solanum photeinocarpum, Solanum photeinocarpum violaceum, Solanum pterocaulon, Solanum pterocaulum aguaraquiya, Solanum pterocaulum heterogonum, Solanum ptycanthum, Solanum ptychanthum, Solanum quadrangulare, Solanum rumphii, Solanum sancti-thomae, Solanum sciadophilum, Solanum sciaphilum, Solanum strictum, Solanum suffruticosum, Solanum suffruticosum merrillianum"
2705286,Canada,,NATIONAL,,Avena sterilis,Class 3 Secondary noxious weed seeds,species,Poaceae,"Animated Oat, Winter Wild-Oat, Sterile Oat, Wild Oat, Wild Red Oat, Winter Wild Oat, Animated Oats","Avena fatua sterilis, Avena ludoviciana ludoviciana, Avena ludoviciana psilathera, Avena ludoviciana subsolida, Avena ludoviciana thellungiana, Avena macrocarpa, Avena nutans, Avena sativa sterilis, Avena sensitiva, Avena sterilis brachytricha, Avena sterilis hypatricha, Avena sterilis algeriensis, Avena sterilis fma, Avena sterilis macrocarpa, Avena sterilis brevipila, Avena sterilis calvescens, Avena sterilis lasiathera, Avena sterilis pseudovilis, Avena sterilis psilathera, Avena sterilis scabriuscula, Avena sterilis solida"
8002952,Canada,Manitoba,REGION,,Ambrosia artemisiifolia,Tier 3,species,Asteraceae,"Annual Ragweed, Bitterweed, Common Ragweed, Low Ragweed, Ragweed, Roman Wormwood, Hog-Weed, Roman-Wormwood, Short Ragweed, Small Ragweed, Hogweed","Ambrosia artemisiaefolia diversifolia, Ambrosia artemisiaefolia elatior, Ambrosia artemisiifolia artemisiifolia, Ambrosia artemisiifolia gracilissima, Ambrosia artemisiifolia villosa, Ambrosia artemisiifolia diversifolia, Ambrosia artemisiifolia elatior, Ambrosia artemisiifolia jamaicensis, Ambrosia artemisiifolia octocornis, Ambrosia artemisiifolia quadricornis, Ambrosia chilensis, Ambrosia diversifolia, Ambrosia elata, Ambrosia elatior, Ambrosia elatior aurea, Ambrosia elatior elatior, Ambrosia elatior artemisiifolia, Ambrosia elatior heterophylla, Ambrosia glandulosa, Ambrosia monophylla, Ambrosia paniculata paniculata, Ambrosia peruviana, Ambrosia senegalensis, Ambrosia umbellata, Iva monophylla"
